tweetid,status,created_at,userid,nickname,status_count,verified,verified_type,verified_reason,gender,rank,repost_count,follower_count,follow_count,like_count,comment_count
4020488319357106,关于乔任梁我只记得去年“8.12”天津港大爆炸，他发了一个“飞蛾扑火…，自取灭亡…”的微博，意思大家都懂，但是当时被很多人骂用词不当、没文化等等。现在惊闻他因抑郁症死亡，不禁扼腕叹息。我们是不是应该对他人多一点宽容呢？ ​,Sat Sep 17 00:16:15 +0800 2016,4020488319357106,Mario-Kong,1666,220,1666,,m,26,0,1237,682,20,7
3875817836376871,致英雄！ 向参加天津8.12大爆炸抢险的消防战士致敬！ 向为抢救人民生命而牺牲的21位消防战士默哀！花圈！蜡烛！ 人民的生命财产是得到了保护，可你的年轻的生命从此就画上了句号，你的父母，从此就失去了一个好儿子，天下的好女孩，从此就失去了一个好丈夫！不能说了！一说全是泪！ ​,Fri Aug 14 19:07:24 +0800 2015,3875817836376871,俞一凡0794,2358,-1,2358,,m,28,0,186,71,0,0
3875720037840248,还原真相，祈福天津#现实版匹诺曹##塘沽爆炸# ​,Fri Aug 14 12:38:47 +0800 2015,3875720037840248,等等大王叫我来巡山,321,-1,321,,f,20,8,1079,319,33,0
3875544469129630,祈祷塘沽的伤员数目不要增加，向消防官兵致敬！#塘沽爆炸# ​,Fri Aug 14 01:01:07 +0800 2015,3875544469129630,舒玉啊,13,-1,13,,f,4,0,7,35,2,3
3875424335259337,#天津塘沽大爆炸#8.12被火团吞噬和鲜血染红了的夜空，那一夜，让塘沽无眠... 庆幸的是我爱的人都平安有什么比这“平安”二字还重要的？希望救火英雄们也能平安归来🙏为#世界上最帅的逆行#战士致敬，为塘沽加油!!! #塘沽不哭#愿逝者安息 ​,Thu Aug 13 17:03:46 +0800 2015,3875424335259337,雯Wen_n,405,-1,405,,f,30,0,185,103,3,2
3883760061284166,#天津塘沽大爆炸#对于中国对老百姓的态度 ，刚发生这么大的爆炸阅兵还举行这么隆重，也没见对抗战老兵的晚年做了什么，而那些抗战老兵始终相信国家富起来会想起他们！ ​,Sat Sep 05 17:06:58 +0800 2015,3883760061284166,小黑777_,636,-1,636,,f,15,0,139,89,4,0
3875392824193141,愿还坚守在救援现场的英雄们都平安归来 愿逝去的英雄们都能安息🙏 #塘沽大爆炸# ​,Thu Aug 13 14:58:32 +0800 2015,3875392824193141,Z-xnan,627,-1,627,,f,16,0,212,252,1,0
3875700476108549,#天津塘沽大爆炸#8.12硝烟中的逆行，为伟大的消防兵白衣天使点个赞，祝福滨海❤❤❤ ​,Fri Aug 14 11:21:03 +0800 2015,3875700476108549,猴子0712,710,-1,710,,f,24,0,240,126,4,0
3875865043743193,传递正能量💪帮助那些需要帮助的人们这是我做的最有意义的事情天津人永远团结#塘沽爆炸# ​,Fri Aug 14 22:14:59 +0800 2015,3875865043743193,Yin9哥,218,-1,218,,f,25,0,295,180,11,2
3971123639023641,“莆田系”一时间似乎被推上风口浪尖，但是，最后这个事件就会一如前段时间的“百度血友病吧”“天津塘沽大爆炸”“常州毒校园”“毒疫苗”等一系列事件一样，等这个风头一过，就被遗忘，生活又会像往常一样。不用多久，又会再爆出个什么事件，反正，大新闻不用搞，自己就会撞上去。 北京·华北电力大学,Tue May 03 18:58:38 +0800 2016,3971123639023641,华电5号楼宿管阿姨,4636,-1,4636,,m,35,0,190,1058,2,0
3879849897132151,#天津塘沽大爆炸#在庆祝生日，但是开心不起来。只要想到有那么多跟我一样年龄甚至比我小的孩子为了责任，为了他人牺牲，那么多家人正承受着承受失去亲人的痛，而害他们牺牲的责任人都还没有公布，如果过的那么嗨，我会有种深深地犯罪感。 ​,Tue Aug 25 22:09:21 +0800 2015,3879849897132151,涅萸,148,-1,148,,f,14,0,54,187,26,7
3883402358613520,#塘沽大爆炸#一下雨就冒烟 网页链接 ​,Fri Sep 04 17:25:35 +0800 2015,3883402358613520,千沐文化传播翊霏,3178,0,3178,千沐文化传播（天津）有限公司   法人,f,29,0,2413,752,2,3
3880466971577588,#天津塘沽大爆炸#天天坐等消息，随着一波波的热门话题兴起，就想着把这事儿压下去了吗？我不同意！看着这片富饶的土地瞬间就变成废墟。真心心痛！ ​,Thu Aug 27 15:01:24 +0800 2015,3880466971577588,花花世界中的奇葩,225,-1,225,,f,14,0,31,108,1,0
3876037316282634,#塘沽爆炸#希望可以帮上忙 南通·虹桥 ​,Sat Aug 15 09:39:32 +0800 2015,3876037316282634,天山童姥-HM,3339,220,3339,,f,34,0,449,577,0,0
3878311945997480,【中交集团全力配合应急救援抢险工作】#天津港爆炸事故#发生后，中交集团天津航道局在全力实施自救、恢复正常办公的同时，积极履行央企责任，按照天津市委市政府应急救援工作部署，全力配合爆炸事故应急救援抢险工作，目前天航局大厦已成为8.12爆炸事故的市委市政府现场救援总指挥中心。 ​,Fri Aug 21 16:18:05 +0800 2015,3878311945997480,国资小新,18895,1,18895,国务院国资委新闻中心,m,36,2,4615099,485,5,1
3876915993281669,8月16日上午11点，济南租车公司董事长张志磊、总经理姜云龙到天津市南开区黄河道医院探望并慰问了“8.12爆炸事故”中的伤员，并代表济南租车公司和济南租车网向事故捐助现金200万元。诠释了济南租车公司坚持的“以人为本、心系天下”的企业文化，更是向天津受灾群众传递了“我们在一起”的心声！ ​,Mon Aug 17 19:51:05 +0800 2015,3876915993281669,枫丹白露pgl,123,-1,123,,m,10,1,8,28,0,0
3875523594189854,在中国活着可真不容易！8.12大爆炸真的真的～～太残酷了！ 天灾尚可恕，人祸不可谅！！拒绝感动中国模式开启！隐瞒数字是对无辜死者的再次伤害！以此奠念！ ​,Thu Aug 13 23:38:10 +0800 2015,3875523594189854,某小迪,110,-1,110,,f,23,0,84,35,0,0
3877384161336346,天津8.12爆炸事件，又将涉及到‘国家赔偿 ’ ，请问国家的钱是那来的？是不是全国纳税人的血汗钱！为什么全国人民要为个人（天津市瑞海公司）承担责任？这合理吗？在中国公平、公理何在！如果追责，也要由天津市各级监管部门负担全责，我希望现政能顾及人民的声音！ ​,Wed Aug 19 02:51:25 +0800 2015,3877384161336346,理解屈原,273,-1,273,,m,17,0,116,309,4,0
3882189043336730,#天津塘沽大爆炸#赔偿多少都没说，就让去签字同意回购或者维修，竟然多少号之前签的还有两万的奖励，对待拆迁户也没这么狠啊！等签完了，你告诉我原价收购了我的房子，我不就莫名其妙的把自己的房子赔钱卖了，合着白炸了？本来好好的日子过着，招谁惹谁了 ​,Tue Sep 01 09:04:18 +0800 2015,3882189043336730,Wuula,1856,-1,1856,,f,27,2,289,290,0,5
3878757397713412,听说这鱼是缺氧死的我还以为不是被气死的就是被药死的 既然只是缺氧 建议天津市民多多收集送给地方政府官员补补身子。毕竟最近这些天也是忙着公关  忙坏了 多吃点 补补身子 继续忙#天津塘沽大爆炸# ​,Sat Aug 22 21:48:10 +0800 2015,3878757397713412,闲人奥特曼大C,199,-1,199,,f,14,1,21,144,12,0
3875213735328119,真的很感动，，，有那么多人都记挂着我们，塘沽加油消防叔叔们加油医院的医生护士们也加油也非常感谢其他的人，谢谢你们给予我们力量，爆炸不可怕，因为我们还有你们#天津塘沽大爆炸##塘沽大爆炸# ​,Thu Aug 13 03:06:55 +0800 2015,3875213735328119,在所有-人事已非-的景色里,277,-1,277,,f,14,0,42,181,0,0
3877112266270378,#天津塘沽大爆炸# #天津8.12爆炸头七祭# 今日头七，致敬！必须严查彻查！国家要给这些英雄一个交待，也要给全国人民一个交待。今日头七，点颗，送别这些勇敢的战士。英雄没有编外，所有牺牲都值得最高的敬意。 ​,Tue Aug 18 08:51:00 +0800 2015,3877112266270378,王敦广,1068,0,1068,  睢宁县小红帽志愿者协会职员,m,23,0,1285,158,1,0
4007688695825004,#美丽社区# 【和美苑社区祭8.12周年安全巡查宣传活动】  8.12滨海新区天津港重大火灾爆炸事件过去一年了，回忆起当时的场景还让人胆战心惊，众多百姓无辜受难，上百名消防员战士壮烈牺牲事迹还历历在目，血的教训让我们更加懂得珍惜现在的安宁。 在8.12周年之际，和美苑社区组织巡逻队员佩戴红袖标在辖区进行安全巡逻及宣传，对巡逻中发现的问题及时劝阻并上报，将各种不稳定因素遏制在萌芽状态，积极掌握辖区不稳定因素，增强广大居民的安全防范意识。  此次巡逻活动得到了居民的认可和好评，为辖区居民营造一个良好的治安环境。为居民增加安全感，是社区义不容辞的职责。,Fri Aug 12 16:35:07 +0800 2016,4007688695825004,沽口微广播,1283,1,1283,天津市滨海新区人民政府大沽街道办事处官方微博,f,12,0,209,99,2,0
3879863053742678,8.12大爆炸已过去13天，马路变得拥堵起来，受损的房子开始修复，工厂也抓紧恢复。街市依旧太平，一切都将过去。但谁可以挽回那些在灾难中逝去的生命呢？白发苍苍的爷爷写诗告慰孙子，眼泪哭干的母亲安葬儿子，怀孕的妻子等待新婚的丈夫，骂弟弟狠心的姐姐。其实他们都是普通人，真的不想当英雄…… ​,Tue Aug 25 23:01:39 +0800 2015,3879863053742678,贝克V,4157,-1,4157,,m,34,0,1497,154,1,0
4007661320746942,睡了一觉醒来屋里黑黑的，吓死宝宝了，突然就想到了一年前的那个晚上，8。12大爆炸成了心里永远的阴影，马上将有一场暴雨，可能是为那些在爆炸中死去的消防官兵们哭泣 ​,Fri Aug 12 14:46:20 +0800 2016,4007661320746942,大贝是个好姑娘,245,-1,245,,f,13,0,136,143,1,0
3899818580012772,8.12天津塘沽爆炸时候，社交媒体上是国安球迷为天津点燃的第一支蜡烛。10月25日，天津泰达主场对北京国安。希望球迷理智对待。 天津·凌奥 ​,Tue Oct 20 00:37:47 +0800 2015,3899818580012772,王胖子的幸福快乐生活,987,0,987,天津波士堂法律咨询服务有限公司 副总经理,m,28,1,1001,60,1,0
3884720880197704,#天津爆炸事故#【天津港爆炸事故居民受损房屋及财产评估全面展开】新华社记者7日从天津滨海新区政府获悉，天津港8.12爆炸事故严重受损住宅的评估机构已通过票选选出，8日起将对受损房屋进行价格评估。同时，4家保险公司对室内财产损失的评估工作也已开始。 ​,Tue Sep 08 08:44:55 +0800 2015,3884720880197704,瞭望,50312,3,50312,瞭望周刊社,m,40,10,9730429,499,13,5
3960190498438830,【天津港清明前夕祭拜烈士 家属长跪墓前不舍离去】2016年4月1日，天津港公安局举行遇难英烈祭扫活动。天津8.12火灾爆炸遇难烈士张乾的妈妈趴在墓碑上，哭诉对儿子的思念。4月1日，天津港公安局举行遇难英烈祭扫活动。 ​,Sun Apr 03 14:54:13 +0800 2016,3960190498438830,会跳的青蛙2015,70,-1,70,,m,9,0,90,76,0,0
3877628576155062,道歉不是为了让你背黑锅，而是一个态度，须知天津8.12大爆炸是核弹级别的爆炸！！是严重损害人民财产与生命的特级重大事故！！是受害者安睡家中无端被炸的血肉横飞！丢失宝贵生命的惨案！凭啥不用道歉？凭啥还要民众谅解你（不道歉的理由）？？政府维护百姓财产与人身安全！无任何可推卸的理由！！ ​,Wed Aug 19 19:02:38 +0800 2015,3877628576155062,無風即風,71414,0,71414,历史博主  微博头条文章作者 微博签约自媒体,m,45,4,1216250,1111,9,4
3875451103397983,我不知道这些人是不是没爹没娘，逝者安息，不光不打码更是四处扩散遇难者照片，尊重一下生命好吗？能出现这样的热搜真是道德的沦丧。若愿被善待请善待他人。#塘沽爆炸# ​,Thu Aug 13 18:50:08 +0800 2015,3875451103397983,啊格木呀,2220,200,2220,,f,31,0,648,422,1,0
3875519742934943,#塘沽爆炸##塘沽爆炸真相#每次看到这些话题就想哭  泪点低  天津加油啊 国人与你同在 ​,Thu Aug 13 23:22:53 +0800 2015,3875519742934943,痴汉属性的迷妹,1024,-1,1024,,f,14,0,34,499,0,0
3875712391609726,#塘沽爆炸#看到这么多关于爆炸的新闻 我最心疼的还是兵哥哥 可能是因为他也是军人的原因 如果有一天你也要上战场 那我可不可以自私的祈求你不要去 虽然你仍会义无反顾的将我抛下 ​,Fri Aug 14 12:08:23 +0800 2015,3875712391609726,芥末酱-后宫三千,188,-1,188,,f,9,0,26,42,1,0
3876390166134739,永远不知道明天和意外哪个先来.这几天醒来睡去的第一件事情就是看看#塘沽爆炸#的情况.可是给我们看的只是进展.真实状况在哪？只想愿我们今生都能好好过.愿逝去的人来生也都能过好🙏.,Sun Aug 16 09:01:38 +0800 2015,3876390166134739,W-王新雪,191,-1,191,,f,21,10,87,139,102,18
3905451278548092,【天津港集团总裁郑庆跃被免职】近日，天津港董事长郑庆跃终被天津市政府一纸公告免职，自此，历时两个多月，天津港“8.12”特别重大火灾爆炸事故调查处理进入收网阶段。有分析认为，郑庆跃被免职之后，天津港集团在天津的政治生态或会发生微妙的变化，其一贯强势的企业风格或会有所收敛。 ​,Wed Nov 04 13:40:06 +0800 2015,3905451278548092,神光财经,39403,2,39403,山东神光官方微博,m,33,2,37888,287,0,2
3878200293316966,“8。12”的天津大爆炸，从原因上分析，显然是无依法办事。其实，国家有关法律、法规、规章和制度都有，也相对健全，但总是有人通过关系“摆平”了，违法行事，哪有不出事之理？在中国这社会里，从古至今人们都热衷于找关系、走“后门”办事，因而就派生行贿、受贿的违法行为。这就是中国国情之一。 ​,Fri Aug 21 08:54:26 +0800 2015,3878200293316966,南海早潮,1140,-1,1140,,m,23,0,162,23,1,1
3878982401220409,#天津塘沽大爆炸# 银行暂时不催收贷款？！说的好像不用还了似的！这就算解决方案？房子没了，房贷还在 ​,Sun Aug 23 12:42:14 +0800 2015,3878982401220409,我垂涎你的美貌,240,-1,240,,f,9,0,30,151,8,0
3875525321457971,我是学政治的，我有一份莫名的使命感  我是国家的一员，我有一份主人翁的责任感  这不是愤青，是思考，这不是质问，是反省  天佑中华，佑的是我们团结一心，共抗灾难，佑的更是我们防患未然，知错能改#塘沽爆炸##天津塘沽大爆炸# ​,Thu Aug 13 23:45:02 +0800 2015,3875525321457971,猫性的狗,404,-1,404,,f,29,6,229,220,14,7
3875496078819820,天津塘沽各大医院联系方式，求帮扩，让需要的人看见它🙏#塘沽爆炸##天津塘沽# ​,Thu Aug 13 21:48:51 +0800 2015,3875496078819820,Jessica家族,42,-1,42,,f,4,0,12,59,0,0
3880485815660884,#天津8.12爆炸# 天津爆炸的危险物品存放到哪里去了？送回企业绝对是不可能的，到底运到哪里了？？？？ ​,Thu Aug 27 16:16:17 +0800 2015,3880485815660884,蓝曦雅佑_919,377,-1,377,,f,14,0,18,54,1,0
3876193323114647,这不是战争大片的杰作，是天津8.12大爆炸的航拍景…… ​,Sat Aug 15 19:59:27 +0800 2015,3876193323114647,Mageriter,2026,-1,2026,,f,19,0,394,76,1,0
